segment,timestamp_sec,face_count,head_count,head_up_rate
head_detect_seg010,63.1,11,28,0.3929
head_detect_seg010,64.1,15,27,0.4815
head_detect_seg010,65.1,13,26,0.5000
head_detect_seg010,66.1,11,26,0.4231
head_detect_seg010,67.1,10,28,0.3214
head_detect_seg010,68.1,12,28,0.3929
head_detect_seg010,69.1,10,28,0.3571
head_detect_seg010,70.1,13,26,0.5000
head_detect_seg010,71.1,13,27,0.4815
head_detect_seg010,72.1,13,27,0.4444
head_detect_seg010,73.1,14,27,0.4815
head_detect_seg010,74.1,14,25,0.4000
head_detect_seg010,75.1,11,28,0.3571
head_detect_seg010,76.1,12,29,0.4138
head_detect_seg010,77.1,14,28,0.4286
head_detect_seg010,78.1,13,28,0.4286
head_detect_seg010,79.1,14,27,0.4444
head_detect_seg010,80.1,15,27,0.4815
head_detect_seg010,81.1,17,30,0.5333
head_detect_seg010,82.1,13,27,0.4444
head_detect_seg010,83.1,12,29,0.4138
head_detect_seg010,84.1,14,29,0.4483
head_detect_seg010,85.1,15,26,0.5769
head_detect_seg010,86.1,18,26,0.6538
head_detect_seg010,87.1,17,29,0.5517
head_detect_seg010,88.1,18,30,0.5000
head_detect_seg010,89.1,16,29,0.5517
head_detect_seg010,90.1,18,27,0.5926
head_detect_seg010,91.1,16,29,0.5517
head_detect_seg010,92.1,15,28,0.5357
head_detect_seg010,93.1,16,30,0.4667
head_detect_seg010,94.1,17,28,0.5357
head_detect_seg010,95.1,17,31,0.4839
head_detect_seg010,96.1,12,30,0.4000
head_detect_seg010,97.1,14,30,0.4333
head_detect_seg010,98.1,10,31,0.3226
head_detect_seg010,99.1,13,30,0.4000
head_detect_seg010,100.1,15,31,0.4194
head_detect_seg010,101.1,15,33,0.4242
head_detect_seg010,102.1,15,35,0.4286
head_detect_seg010,103.1,13,31,0.3871
head_detect_seg010,104.1,10,31,0.3226
head_detect_seg010,105.1,11,31,0.3226
head_detect_seg010,106.1,14,29,0.4483
head_detect_seg010,107.1,9,30,0.3000
head_detect_seg010,108.1,11,26,0.4231
head_detect_seg010,109.1,15,25,0.5600
head_detect_seg010,110.1,15,27,0.5556
head_detect_seg010,111.1,11,25,0.4400
head_detect_seg010,112.1,15,29,0.4828
head_detect_seg010,113.1,10,25,0.4000
head_detect_seg010,114.1,14,28,0.4643
head_detect_seg010,115.1,14,27,0.4815
head_detect_seg010,116.1,12,25,0.4800
head_detect_seg010,117.1,14,30,0.4333
head_detect_seg010,118.1,11,27,0.3333
head_detect_seg010,119.1,9,26,0.3462
head_detect_seg010,120.1,12,25,0.4400
head_detect_seg010,121.1,12,27,0.4444
head_detect_seg010,122.1,15,25,0.5600
head_detect_seg010,123.1,12,27,0.4444
head_detect_seg010,124.1,13,27,0.4815
head_detect_seg011,0.0,13,28,0.4643
head_detect_seg011,1.0,15,26,0.5769
head_detect_seg011,2.0,13,23,0.5652
head_detect_seg011,3.0,17,25,0.5600
head_detect_seg011,4.0,16,26,0.5385
head_detect_seg011,5.0,14,27,0.4815
head_detect_seg011,6.0,14,28,0.4643
head_detect_seg011,7.0,17,28,0.5714
head_detect_seg011,8.0,13,29,0.4483
head_detect_seg011,9.0,13,24,0.5417
head_detect_seg011,10.0,8,28,0.2857
head_detect_seg011,11.0,11,30,0.3667
head_detect_seg011,12.0,15,29,0.4483
head_detect_seg011,13.0,17,25,0.6000
head_detect_seg011,14.0,13,25,0.4800
head_detect_seg011,15.0,15,25,0.5200
head_detect_seg011,16.0,15,26,0.5385
head_detect_seg011,17.0,15,23,0.6522
head_detect_seg011,18.0,15,22,0.6818
head_detect_seg011,19.0,15,23,0.6522
head_detect_seg011,20.0,13,24,0.5000
head_detect_seg011,21.0,14,26,0.4615
head_detect_seg011,22.0,14,24,0.5833
head_detect_seg011,23.0,12,25,0.4800
head_detect_seg011,24.0,15,26,0.5769
head_detect_seg011,25.0,16,25,0.6400
head_detect_seg011,26.0,15,23,0.6522
head_detect_seg011,27.0,14,25,0.5600
head_detect_seg011,28.0,19,23,0.6957
head_detect_seg011,29.0,15,23,0.6087
head_detect_seg011,30.0,10,24,0.4167
head_detect_seg011,31.0,10,24,0.4167
head_detect_seg011,32.0,14,24,0.5417
head_detect_seg011,33.0,13,22,0.5000
head_detect_seg011,34.0,15,21,0.5714
head_detect_seg011,35.0,13,24,0.4583
head_detect_seg011,36.0,11,23,0.4348
head_detect_seg011,37.0,12,24,0.4583
head_detect_seg011,38.0,7,23,0.2609
head_detect_seg011,39.0,9,24,0.3750
head_detect_seg011,40.0,10,22,0.4091
head_detect_seg011,41.0,10,25,0.4000
head_detect_seg011,42.0,12,23,0.4783
head_detect_seg011,43.0,12,24,0.5000
head_detect_seg011,44.0,12,24,0.4583
head_detect_seg011,45.0,17,25,0.6400
head_detect_seg011,46.0,14,23,0.5652
head_detect_seg011,47.0,11,25,0.4000
head_detect_seg011,48.0,10,25,0.4000
head_detect_seg011,49.0,14,21,0.5714
head_detect_seg011,50.1,14,25,0.5600
head_detect_seg011,51.1,10,27,0.3704
head_detect_seg011,52.1,13,24,0.5000
head_detect_seg011,53.1,12,23,0.4783
head_detect_seg011,54.1,14,23,0.5217
head_detect_seg011,55.1,11,24,0.4167
head_detect_seg011,56.1,14,23,0.5217
head_detect_seg011,57.1,13,24,0.5000
head_detect_seg011,58.1,14,21,0.5238
head_detect_seg011,59.1,16,26,0.6154
head_detect_seg011,60.1,16,26,0.5385
head_detect_seg011,61.1,15,25,0.5600
head_detect_seg011,62.1,15,26,0.4615
head_detect_seg011,63.1,12,25,0.4800
head_detect_seg011,64.1,13,23,0.5217
head_detect_seg011,65.1,12,24,0.5000
head_detect_seg011,66.1,15,26,0.5385
head_detect_seg011,67.1,10,26,0.3846
head_detect_seg011,68.1,11,25,0.4400
head_detect_seg011,69.1,13,25,0.4800
head_detect_seg011,70.1,12,25,0.4800
head_detect_seg011,71.1,14,26,0.5000
head_detect_seg011,72.1,13,25,0.5200
head_detect_seg011,73.1,14,24,0.5417
head_detect_seg011,74.1,10,27,0.3704
head_detect_seg011,75.1,15,26,0.5385
head_detect_seg011,76.1,11,23,0.4783
head_detect_seg011,77.1,11,25,0.4400
head_detect_seg011,78.1,14,25,0.5600
head_detect_seg011,79.1,10,26,0.3846
head_detect_seg011,80.1,13,25,0.4800
head_detect_seg011,81.1,14,26,0.5385
head_detect_seg011,82.1,10,23,0.4348
head_detect_seg011,83.1,9,24,0.3750
head_detect_seg011,84.1,10,24,0.4167
head_detect_seg011,85.1,11,24,0.4583
head_detect_seg011,86.1,12,25,0.4400
head_detect_seg011,87.1,12,22,0.5000
head_detect_seg011,88.1,12,27,0.4444
head_detect_seg011,89.1,12,27,0.4074
head_detect_seg011,90.1,12,27,0.4444
head_detect_seg011,91.1,10,28,0.3571
head_detect_seg011,92.1,12,28,0.3929
head_detect_seg011,93.1,11,26,0.4231
head_detect_seg011,94.1,9,26,0.3462
head_detect_seg011,95.1,11,25,0.4400
head_detect_seg011,96.1,9,28,0.3214
head_detect_seg011,97.1,9,26,0.3462
head_detect_seg011,98.1,9,27,0.3333
head_detect_seg011,99.1,9,27,0.3333
head_detect_seg011,100.1,10,26,0.3846
head_detect_seg011,101.1,11,25,0.4000
head_detect_seg011,102.1,11,25,0.4400
head_detect_seg011,103.1,12,25,0.4800
head_detect_seg011,104.1,9,23,0.3913
head_detect_seg011,105.1,14,25,0.4800
head_detect_seg011,106.1,13,24,0.5417
head_detect_seg011,107.1,10,23,0.4348
head_detect_seg011,108.1,13,24,0.4583
head_detect_seg011,109.1,13,26,0.5000
head_detect_seg011,110.1,10,22,0.4091
head_detect_seg011,111.1,10,22,0.4091
head_detect_seg011,112.1,12,23,0.5217
head_detect_seg011,113.1,9,24,0.3750
head_detect_seg011,114.1,9,22,0.4091
head_detect_seg011,115.1,12,24,0.4167
head_detect_seg011,116.1,9,24,0.3750
head_detect_seg012,0.0,10,23,0.4348
head_detect_seg012,1.0,9,24,0.3750
head_detect_seg012,2.0,8,26,0.3077
head_detect_seg012,3.0,12,25,0.4400
head_detect_seg012,4.0,9,26,0.3462
head_detect_seg012,5.0,10,27,0.3333
head_detect_seg012,6.0,14,27,0.4815
head_detect_seg012,7.0,15,27,0.4815
head_detect_seg012,8.0,10,27,0.3704
head_detect_seg012,9.0,10,27,0.3704
head_detect_seg012,10.0,14,26,0.5000
head_detect_seg012,11.0,11,28,0.3929
head_detect_seg012,12.0,16,28,0.5357
head_detect_seg012,13.0,13,27,0.4815
head_detect_seg012,14.0,12,26,0.3846
head_detect_seg012,15.0,10,25,0.4000
head_detect_seg012,16.0,12,26,0.4615
head_detect_seg012,17.0,12,24,0.5000
head_detect_seg012,18.0,16,26,0.6154
head_detect_seg012,19.0,14,25,0.5200
head_detect_seg012,20.0,12,25,0.4800
head_detect_seg012,21.0,9,27,0.3333
head_detect_seg012,22.0,9,26,0.3462
head_detect_seg012,23.0,10,28,0.3571
head_detect_seg012,24.0,10,25,0.4000
head_detect_seg012,25.0,14,26,0.5000
head_detect_seg012,26.0,12,25,0.4800
head_detect_seg012,27.0,8,25,0.3200
head_detect_seg012,28.0,7,24,0.2917
head_detect_seg012,29.0,6,25,0.2400
head_detect_seg012,30.0,11,25,0.4000
head_detect_seg012,31.0,13,27,0.4815
head_detect_seg012,32.0,11,26,0.4231
head_detect_seg012,33.0,10,27,0.3704
head_detect_seg012,34.0,10,27,0.3704
head_detect_seg012,35.0,10,28,0.3571
head_detect_seg012,36.0,12,26,0.4615
head_detect_seg012,37.0,13,27,0.4815
head_detect_seg012,38.0,15,28,0.5357
head_detect_seg012,39.0,14,28,0.4643
head_detect_seg012,40.0,12,28,0.3929
head_detect_seg012,41.0,13,27,0.4074
head_detect_seg012,42.0,12,29,0.3793
head_detect_seg012,43.0,13,25,0.5200
head_detect_seg012,44.0,12,29,0.3793
head_detect_seg012,45.0,14,26,0.5385
head_detect_seg012,46.0,11,26,0.3846
head_detect_seg012,47.0,13,26,0.4615
head_detect_seg012,48.0,9,26,0.3462
head_detect_seg012,49.0,9,26,0.3462
head_detect_seg012,50.1,7,26,0.2692
head_detect_seg012,51.1,10,26,0.3462
head_detect_seg012,52.1,9,25,0.3200
head_detect_seg012,53.1,9,26,0.3077
head_detect_seg012,54.1,11,26,0.4231
head_detect_seg012,55.1,10,26,0.3846
head_detect_seg012,56.1,9,25,0.3600
head_detect_seg012,57.1,6,26,0.2308
head_detect_seg012,58.1,7,27,0.2593
head_detect_seg012,59.1,7,28,0.2500
head_detect_seg012,60.1,12,27,0.4444
head_detect_seg012,61.1,12,28,0.4286
head_detect_seg012,62.1,10,25,0.4000
head_detect_seg012,63.1,10,25,0.4000
head_detect_seg012,64.1,11,25,0.4400
head_detect_seg012,65.1,12,27,0.4444
head_detect_seg012,66.1,10,27,0.3704
head_detect_seg012,67.1,7,27,0.2593
head_detect_seg012,68.1,8,25,0.3200
head_detect_seg012,69.1,8,24,0.3333
head_detect_seg012,70.1,8,23,0.2609
head_detect_seg012,71.1,6,25,0.2400
head_detect_seg012,72.1,9,24,0.3750
head_detect_seg012,73.1,10,24,0.3750
head_detect_seg012,74.1,10,25,0.4000
head_detect_seg012,75.1,10,24,0.4167
head_detect_seg012,76.1,11,24,0.4167
head_detect_seg012,77.1,6,27,0.2222
head_detect_seg012,78.1,6,24,0.2500
head_detect_seg012,79.1,8,26,0.3077
head_detect_seg012,80.1,8,25,0.3200
head_detect_seg012,81.1,10,25,0.4000
head_detect_seg012,82.1,9,25,0.3200
head_detect_seg012,83.1,8,29,0.2759
head_detect_seg012,84.1,13,25,0.4800
head_detect_seg012,85.1,7,26,0.2692
head_detect_seg012,86.1,10,24,0.3750
head_detect_seg012,87.1,9,25,0.3600
head_detect_seg012,88.1,11,25,0.4000
head_detect_seg012,89.1,7,25,0.2800
head_detect_seg012,90.1,8,23,0.3478
head_detect_seg012,91.1,7,22,0.3182
head_detect_seg012,92.1,6,22,0.2727
head_detect_seg012,93.1,7,23,0.3043
head_detect_seg012,94.1,7,23,0.3043
head_detect_seg012,95.1,9,24,0.3750
head_detect_seg012,96.1,8,23,0.3043
head_detect_seg012,97.1,9,24,0.3333
head_detect_seg012,98.1,9,23,0.3913
head_detect_seg012,99.1,13,22,0.5455
head_detect_seg012,100.1,10,23,0.3913
head_detect_seg012,101.1,11,25,0.4000
head_detect_seg012,102.1,10,25,0.3600
head_detect_seg012,103.1,10,23,0.3913
head_detect_seg012,104.1,13,25,0.4400
head_detect_seg012,105.1,12,24,0.4583
head_detect_seg012,106.1,11,25,0.3600
head_detect_seg012,107.1,12,23,0.3913
head_detect_seg012,108.1,17,24,0.5833
head_detect_seg012,109.1,14,24,0.5000
head_detect_seg012,110.1,12,23,0.4783
head_detect_seg012,111.1,14,27,0.5185
head_detect_seg012,112.1,11,27,0.4074
head_detect_seg012,113.1,10,23,0.3913
head_detect_seg012,114.1,11,24,0.4583
head_detect_seg012,115.1,11,23,0.4783
head_detect_seg012,116.1,12,24,0.5000
head_detect_seg012,117.1,11,23,0.4783
head_detect_seg012,118.1,15,24,0.5417
head_detect_seg012,119.1,15,24,0.6250
head_detect_seg012,120.1,14,25,0.5600
head_detect_seg012,121.1,16,24,0.5833
head_detect_seg012,122.1,12,25,0.4400
head_detect_seg012,123.1,16,24,0.5833
head_detect_seg012,124.1,14,24,0.5417
head_detect_seg013,0.0,7,25,0.2800
head_detect_seg013,1.0,9,24,0.3333
head_detect_seg013,2.0,9,22,0.4091
head_detect_seg013,3.0,9,23,0.3913
head_detect_seg013,4.0,8,21,0.3810
head_detect_seg013,5.0,9,21,0.3810
head_detect_seg013,6.0,9,22,0.3636
head_detect_seg013,7.0,8,22,0.3636
head_detect_seg013,8.0,10,22,0.4091
head_detect_seg013,9.0,11,22,0.3636
head_detect_seg013,10.0,8,22,0.2727
head_detect_seg013,11.0,6,23,0.2609
head_detect_seg013,12.0,7,23,0.2174
head_detect_seg013,13.0,7,22,0.3182
head_detect_seg013,14.0,7,23,0.3043
head_detect_seg013,15.0,8,24,0.3333
head_detect_seg013,16.0,9,22,0.4091
head_detect_seg013,17.0,12,24,0.5000
head_detect_seg013,18.0,15,26,0.5385
head_detect_seg013,19.0,11,25,0.4400
head_detect_seg013,20.0,13,23,0.5652
head_detect_seg013,21.0,12,22,0.5455
head_detect_seg013,22.0,14,23,0.5652
head_detect_seg013,23.0,13,25,0.5200
head_detect_seg013,24.0,12,24,0.4583
head_detect_seg013,25.0,11,25,0.4400
head_detect_seg013,26.0,11,23,0.4348
head_detect_seg013,27.0,10,24,0.4167
head_detect_seg013,28.0,9,21,0.3810
head_detect_seg013,29.0,12,21,0.5238
head_detect_seg013,30.0,13,22,0.5455
head_detect_seg013,31.0,13,21,0.5714
head_detect_seg013,32.0,14,21,0.5714
head_detect_seg013,33.0,14,22,0.5909
head_detect_seg013,34.0,16,22,0.6364
head_detect_seg013,35.0,14,21,0.5238
head_detect_seg013,36.0,17,21,0.6190
head_detect_seg013,37.0,12,22,0.4545
head_detect_seg013,38.0,12,23,0.4783
head_detect_seg013,39.0,14,21,0.5714
head_detect_seg013,40.0,12,21,0.4762
head_detect_seg013,41.0,14,22,0.5909
head_detect_seg013,42.0,11,24,0.4583
head_detect_seg013,43.0,14,22,0.5455
head_detect_seg013,44.0,14,26,0.5000
head_detect_seg013,45.0,12,25,0.4400
head_detect_seg013,46.0,15,23,0.6087
head_detect_seg013,47.0,11,22,0.5000
head_detect_seg013,48.0,13,24,0.4167
head_detect_seg013,49.0,16,23,0.5652
head_detect_seg013,50.1,12,27,0.4444
head_detect_seg013,51.1,15,25,0.5600
head_detect_seg013,52.1,14,25,0.4800
head_detect_seg013,53.1,14,24,0.5000
head_detect_seg013,54.1,9,21,0.3333
head_detect_seg013,55.1,13,23,0.4783
head_detect_seg013,56.1,15,23,0.5652
head_detect_seg013,57.1,14,23,0.5652
head_detect_seg013,58.1,11,21,0.5238
head_detect_seg013,59.1,10,23,0.4348
head_detect_seg013,60.1,10,25,0.4000
head_detect_seg013,61.1,12,23,0.5217
head_detect_seg013,62.1,11,22,0.4091
head_detect_seg013,63.1,10,23,0.3913
head_detect_seg013,64.1,10,21,0.4286
head_detect_seg013,65.1,12,21,0.4762
head_detect_seg013,66.1,10,22,0.4545
head_detect_seg013,67.1,10,21,0.4286
head_detect_seg013,68.1,10,20,0.5000
head_detect_seg013,69.1,9,21,0.4286
head_detect_seg013,70.1,8,20,0.4000
head_detect_seg013,71.1,10,20,0.5000
head_detect_seg013,72.1,8,22,0.3636
head_detect_seg013,73.1,8,18,0.3889
head_detect_seg013,74.1,8,20,0.3500
head_detect_seg013,75.1,5,16,0.3125
head_detect_seg013,76.1,6,19,0.3158
head_detect_seg013,77.1,9,22,0.4091
head_detect_seg013,78.1,10,23,0.4348
head_detect_seg013,79.1,10,25,0.3600
head_detect_seg013,80.1,12,25,0.4400
head_detect_seg013,81.1,11,24,0.4583
head_detect_seg013,82.1,10,24,0.4167
head_detect_seg013,83.1,9,24,0.3750
head_detect_seg013,84.1,7,24,0.2917
head_detect_seg013,85.1,8,24,0.3333
head_detect_seg013,86.1,6,24,0.2500
head_detect_seg013,87.1,9,23,0.3913
head_detect_seg013,88.1,5,23,0.2174
head_detect_seg013,89.1,7,23,0.3043
head_detect_seg013,90.1,11,20,0.5500
head_detect_seg013,91.1,9,21,0.4286
head_detect_seg013,92.1,10,21,0.4286
head_detect_seg013,93.1,10,21,0.3810
head_detect_seg013,94.1,9,25,0.3600
head_detect_seg013,95.1,9,24,0.3750
head_detect_seg013,96.1,6,22,0.2727
head_detect_seg013,97.1,9,22,0.4091
head_detect_seg013,98.1,11,23,0.4783
head_detect_seg013,99.1,6,22,0.2727
head_detect_seg013,100.1,8,26,0.3077
head_detect_seg013,101.1,9,25,0.3600
head_detect_seg013,102.1,11,25,0.4400
head_detect_seg013,103.1,8,22,0.3182
head_detect_seg013,104.1,9,22,0.4091
head_detect_seg013,105.1,8,23,0.3478
head_detect_seg013,106.1,10,23,0.4348
head_detect_seg013,107.1,10,23,0.4348
head_detect_seg013,108.1,10,24,0.4167
head_detect_seg013,109.1,11,25,0.4400
head_detect_seg013,110.1,13,24,0.5000
head_detect_seg013,111.1,13,25,0.5200
head_detect_seg013,112.1,11,26,0.4231
head_detect_seg013,113.1,13,23,0.5652
head_detect_seg013,114.1,13,24,0.5000
head_detect_seg013,115.1,10,22,0.4545
head_detect_seg013,116.1,11,23,0.4783
head_detect_seg014,0.0,11,26,0.4231
head_detect_seg014,1.0,12,25,0.4400
head_detect_seg014,2.0,10,28,0.3571
head_detect_seg014,3.0,12,24,0.5000
head_detect_seg014,4.0,12,23,0.4783
head_detect_seg014,5.0,13,23,0.5217
head_detect_seg014,6.0,10,23,0.3913
head_detect_seg014,7.0,8,20,0.4000
head_detect_seg014,8.0,12,25,0.4800
head_detect_seg014,9.0,12,23,0.4783
head_detect_seg014,10.0,12,21,0.5238
head_detect_seg014,11.0,11,23,0.4348
head_detect_seg014,12.0,12,23,0.5217
head_detect_seg014,13.0,13,22,0.5455
head_detect_seg014,14.0,13,21,0.6190
head_detect_seg014,15.0,15,20,0.7000
head_detect_seg014,16.0,12,21,0.5238
head_detect_seg014,17.0,9,24,0.3750
head_detect_seg014,18.0,12,24,0.4583
head_detect_seg014,19.0,13,23,0.5652
head_detect_seg014,20.0,10,23,0.4348
head_detect_seg014,21.0,11,22,0.5000
head_detect_seg014,22.0,9,20,0.4500
head_detect_seg014,23.0,12,22,0.5000
head_detect_seg014,24.0,11,25,0.4400
head_detect_seg014,25.0,9,23,0.3913
head_detect_seg014,26.0,9,21,0.4286
head_detect_seg014,27.0,10,24,0.4167
head_detect_seg014,28.0,11,23,0.4783
head_detect_seg014,29.0,11,20,0.5500
head_detect_seg014,30.0,8,22,0.3636
head_detect_seg014,31.0,9,20,0.4500
head_detect_seg014,32.0,9,20,0.4500
head_detect_seg014,33.0,11,23,0.4783
head_detect_seg014,34.0,12,22,0.5455
head_detect_seg014,35.0,12,24,0.5000
head_detect_seg014,36.0,10,21,0.4762
head_detect_seg014,37.0,11,21,0.5238
head_detect_seg014,38.0,11,21,0.5238
head_detect_seg014,39.0,10,20,0.5000
head_detect_seg014,40.0,12,22,0.5455
head_detect_seg014,41.0,12,22,0.5455
head_detect_seg014,42.0,10,22,0.4545
head_detect_seg014,43.0,12,18,0.6667
head_detect_seg014,44.0,8,20,0.4000
head_detect_seg014,45.0,7,18,0.3889
head_detect_seg014,46.0,10,20,0.5000
head_detect_seg014,47.0,8,19,0.4211
head_detect_seg014,48.0,10,21,0.4762
head_detect_seg014,49.0,10,21,0.4286
head_detect_seg014,50.1,10,19,0.5263
head_detect_seg014,51.1,10,19,0.5263
head_detect_seg014,52.1,11,20,0.5500
head_detect_seg014,53.1,11,18,0.5556
head_detect_seg014,54.1,11,23,0.4783
head_detect_seg014,55.1,12,23,0.4783
head_detect_seg014,56.1,9,22,0.4091
head_detect_seg014,57.1,8,23,0.3478
head_detect_seg014,58.1,6,21,0.2857
head_detect_seg014,59.1,10,21,0.4762
head_detect_seg014,60.1,10,22,0.4545
head_detect_seg014,61.1,8,21,0.3810
head_detect_seg014,62.1,9,22,0.4091
head_detect_seg014,63.1,9,22,0.4091
head_detect_seg014,64.1,8,21,0.3810
head_detect_seg014,65.1,9,24,0.3333
head_detect_seg014,66.1,10,24,0.4167
head_detect_seg014,67.1,9,23,0.3913
head_detect_seg014,68.1,9,22,0.4091
head_detect_seg014,69.1,9,23,0.3913
head_detect_seg014,70.1,9,24,0.3750
head_detect_seg014,71.1,11,26,0.4231
head_detect_seg014,72.1,9,24,0.3750
head_detect_seg014,73.1,8,22,0.3636
head_detect_seg014,74.1,9,23,0.3913
head_detect_seg014,75.1,9,22,0.4091
head_detect_seg014,76.1,8,23,0.3478
head_detect_seg014,77.1,8,21,0.3810
head_detect_seg014,78.1,10,18,0.5000
head_detect_seg014,79.1,11,23,0.4348
head_detect_seg014,80.1,9,21,0.4286
head_detect_seg014,81.1,13,20,0.5500
head_detect_seg014,82.1,10,21,0.4762
head_detect_seg014,83.1,9,22,0.4091
head_detect_seg014,84.1,11,21,0.4762
head_detect_seg014,85.1,10,19,0.4737
head_detect_seg014,86.1,12,20,0.5000
head_detect_seg014,87.1,11,22,0.5000
head_detect_seg014,88.1,11,19,0.4737
head_detect_seg014,89.1,9,21,0.3810
head_detect_seg014,90.1,12,20,0.5500
head_detect_seg014,91.1,9,21,0.4286
head_detect_seg014,92.1,9,21,0.3810
head_detect_seg014,93.1,11,21,0.4762
head_detect_seg014,94.1,8,21,0.3333
head_detect_seg014,95.1,9,25,0.3200
head_detect_seg014,96.1,11,22,0.4545
head_detect_seg014,97.1,8,22,0.3636
head_detect_seg014,98.1,9,23,0.3913
head_detect_seg014,99.1,10,22,0.4545
head_detect_seg014,100.1,8,22,0.3636
head_detect_seg014,101.1,12,21,0.5238
head_detect_seg014,102.1,11,23,0.4783
head_detect_seg014,103.1,9,24,0.3750
head_detect_seg014,104.1,12,24,0.5000
head_detect_seg014,105.1,8,22,0.3636
head_detect_seg014,106.1,10,25,0.4000
head_detect_seg014,107.1,10,27,0.3704
head_detect_seg014,108.1,11,26,0.4231
head_detect_seg014,109.1,11,23,0.4348
head_detect_seg014,110.1,10,23,0.3913
head_detect_seg014,111.1,9,24,0.3333
head_detect_seg014,112.1,11,24,0.4583
head_detect_seg014,113.1,12,24,0.5000
head_detect_seg014,114.1,12,25,0.4800
head_detect_seg014,115.1,13,22,0.5455
head_detect_seg014,116.1,10,21,0.4762
head_detect_seg015,0.0,12,23,0.4783
head_detect_seg015,1.0,13,23,0.5217
head_detect_seg015,2.0,10,20,0.4500
head_detect_seg015,3.0,11,20,0.5000
head_detect_seg015,4.0,14,22,0.5909
head_detect_seg015,5.0,11,24,0.4583
head_detect_seg015,6.0,12,23,0.5217
head_detect_seg015,7.0,14,25,0.5600
head_detect_seg015,8.0,11,24,0.4583
head_detect_seg015,9.0,13,24,0.5417
head_detect_seg015,10.0,15,27,0.5556
head_detect_seg015,11.0,13,29,0.4483
head_detect_seg015,12.0,15,28,0.5357
head_detect_seg015,13.0,13,26,0.5000
head_detect_seg015,14.0,13,26,0.5000
head_detect_seg015,15.0,12,26,0.4615
head_detect_seg015,16.0,12,20,0.5000
head_detect_seg015,17.0,12,22,0.5000
head_detect_seg015,18.0,14,24,0.5833
head_detect_seg015,19.0,14,27,0.5185
head_detect_seg015,20.0,14,28,0.5000
head_detect_seg015,21.0,12,25,0.4800
head_detect_seg015,22.0,13,24,0.5417
head_detect_seg015,23.0,12,25,0.4800
head_detect_seg015,24.0,11,24,0.4583
head_detect_seg015,25.0,9,24,0.3750
head_detect_seg015,26.0,15,22,0.6364
head_detect_seg015,27.0,15,23,0.6522
head_detect_seg015,28.0,11,23,0.4783
head_detect_seg015,29.0,13,23,0.5652
head_detect_seg015,30.0,15,23,0.5652
head_detect_seg015,31.0,10,26,0.3846
head_detect_seg015,32.0,14,25,0.5200
head_detect_seg015,33.0,13,22,0.5909
head_detect_seg015,34.0,13,23,0.5217
head_detect_seg015,35.0,11,24,0.4583
head_detect_seg015,36.0,12,22,0.5455
head_detect_seg015,37.0,11,25,0.4400
head_detect_seg015,38.0,14,22,0.6364
head_detect_seg015,39.0,14,24,0.5833
head_detect_seg015,40.0,15,22,0.6818
head_detect_seg015,41.0,16,24,0.6250
head_detect_seg015,42.0,11,23,0.4783
head_detect_seg015,43.0,12,24,0.4583
head_detect_seg015,44.0,12,29,0.4138
head_detect_seg015,45.0,14,26,0.5000
head_detect_seg015,46.0,15,26,0.5385
head_detect_seg015,47.0,14,24,0.5417
head_detect_seg015,48.0,13,21,0.5714
head_detect_seg015,49.0,14,20,0.7000
head_detect_seg015,50.1,13,20,0.6000
head_detect_seg015,51.1,16,23,0.6522
head_detect_seg015,52.1,16,23,0.6957
head_detect_seg015,53.1,14,24,0.5833
head_detect_seg015,54.1,14,25,0.5600
head_detect_seg015,55.1,14,25,0.5600
head_detect_seg015,56.1,12,27,0.4444
head_detect_seg015,57.1,12,22,0.5455
head_detect_seg015,58.1,16,25,0.6400
head_detect_seg015,59.1,14,26,0.5385
head_detect_seg015,60.1,14,24,0.5833
head_detect_seg015,61.1,14,23,0.5652
head_detect_seg015,62.1,15,25,0.4800
head_detect_seg015,63.1,15,23,0.6087
head_detect_seg015,64.1,16,23,0.6087
head_detect_seg015,65.1,18,21,0.7143
head_detect_seg015,66.1,15,22,0.6364
head_detect_seg015,67.1,16,20,0.7500
head_detect_seg015,68.1,17,23,0.6957
head_detect_seg015,69.1,16,21,0.7143
head_detect_seg015,70.1,17,23,0.6957
head_detect_seg015,71.1,15,21,0.6667
head_detect_seg015,72.1,12,27,0.4444
head_detect_seg015,73.1,13,24,0.5000
head_detect_seg015,74.1,15,25,0.5600
head_detect_seg015,75.1,14,24,0.5417
head_detect_seg015,76.1,17,26,0.6538
head_detect_seg015,77.1,14,24,0.5417
head_detect_seg015,78.1,12,26,0.4615
head_detect_seg015,79.1,14,28,0.5000
head_detect_seg015,80.1,15,26,0.5000
head_detect_seg015,81.1,15,28,0.5000
head_detect_seg015,82.1,13,30,0.4000
head_detect_seg015,83.1,12,29,0.4138
head_detect_seg015,84.1,13,29,0.4483
head_detect_seg015,85.1,11,29,0.3793
head_detect_seg015,86.1,11,33,0.3333
head_detect_seg015,87.1,13,33,0.3636
head_detect_seg015,88.1,14,30,0.4667
head_detect_seg015,89.1,11,31,0.3548
head_detect_seg015,90.1,10,33,0.3030
head_detect_seg015,91.1,13,28,0.4643
head_detect_seg015,92.1,16,27,0.5926
head_detect_seg015,93.1,16,27,0.5556
head_detect_seg015,94.1,12,25,0.4800
head_detect_seg015,95.1,12,24,0.4167
head_detect_seg015,96.1,15,26,0.5385
